date,time,home_team,away_team,home_goals,away_goals,result,year,total_goals,home_date,home_goals_for,home_goals_against,home_points,home_form_5,home_goals_for_5,home_goals_against_5,home_goal_diff_5,away_date,away_goals_for,away_goals_against,away_points,away_form_5,away_goals_for_5,away_goals_against_5,away_goal_diff_5,home_tier,away_tier,diff_tier,diff_form_5,diff_goals_for_5,diff_goals_against_5
2014-01-11,23:00:00,Puebla,Pachuca,1.0,1.0,D,2014,2.0,2014-01-11,1.0,1.0,1,1.4,0.8,0.8,0.0,2014-01-11,1.0,1.0,1,1.0,0.8,0.8,0.0,2,1,-1,0.3999999999999999,0.0,0.0
2014-01-11,23:00:00,Club América,Guadalajara,0.0,0.0,D,2014,0.0,2014-01-11,0.0,0.0,1,1.8,1.8,1.6,0.19999999999999996,2014-01-11,0.0,0.0,1,0.2,0.6,2.0,-1.4,1,1,0,1.6,1.2000000000000002,-0.3999999999999999
2014-01-12,00:00:00,Atlas,Monterrey,0.0,2.0,A,2014,2.0,2014-01-12,0.0,2.0,0,2.0,1.8,1.4,0.40000000000000013,2014-01-12,2.0,0.0,3,1.0,1.4,1.6,-0.20000000000000018,2,1,-1,1.0,0.40000000000000013,-0.20000000000000018
2014-01-18,01:30:00,Morelia,Tigres UANL,2.0,0.0,H,2014,2.0,2014-01-18,2.0,0.0,3,1.2,1.2,1.2,0.0,2014-01-18,0.0,2.0,0,1.8,1.6,1.0,0.6000000000000001,2,1,-1,-0.6000000000000001,-0.40000000000000013,0.19999999999999996
2014-01-18,03:30:00,Santos Laguna,Puebla,0.0,0.0,D,2014,0.0,2014-01-18,0.0,0.0,1,1.4,2.0,1.8,0.19999999999999996,2014-01-18,0.0,0.0,1,1.6,1.0,0.8,0.19999999999999996,1,2,1,-0.20000000000000018,1.0,1.0
2014-01-18,23:00:00,Club América,León,1.0,0.0,H,2014,1.0,2014-01-18,1.0,0.0,3,1.4,1.4,1.6,-0.20000000000000018,2014-01-18,0.0,1.0,0,1.6,1.4,1.0,0.3999999999999999,1,1,0,-0.20000000000000018,0.0,0.6000000000000001
2014-01-18,23:00:00,Veracruz,Guadalajara,1.0,1.0,D,2014,2.0,2014-01-18,1.0,1.0,1,1.2,0.4,0.4,0.0,2014-01-18,1.0,1.0,1,0.4,0.4,1.6,-1.2000000000000002,3,1,-2,0.7999999999999999,0.0,-1.2000000000000002
2014-01-19,18:00:00,Pumas UNAM,Toluca FC,0.0,2.0,A,2014,2.0,2014-01-19,0.0,2.0,0,0.6,1.0,1.4,-0.3999999999999999,2014-01-19,2.0,0.0,3,1.4,1.0,0.8,0.19999999999999996,2,1,-1,-0.7999999999999999,0.0,0.5999999999999999
2014-01-19,03:00:00,Chiapas,Cruz Azul,0.0,1.0,A,2014,1.0,2014-01-19,0.0,1.0,0,0.6,0.6,1.4,-0.7999999999999999,2014-01-19,1.0,0.0,3,1.6,1.0,1.2,-0.19999999999999996,2,1,-1,-1.0,-0.4,0.19999999999999996
2014-01-19,01:00:00,Pachuca,Tijuana,2.0,1.0,H,2014,3.0,2014-01-19,2.0,1.0,3,1.2,1.0,0.8,0.19999999999999996,2014-01-19,1.0,2.0,0,0.6,0.2,1.4,-1.2,1,2,1,0.6,0.8,-0.5999999999999999
2014-01-19,01:00:00,Monterrey,Querétaro,3.0,1.0,H,2014,4.0,2014-01-19,3.0,1.0,3,1.4,1.6,1.4,0.20000000000000018,2014-01-19,1.0,3.0,0,1.2,1.6,1.8,-0.19999999999999996,1,2,1,0.19999999999999996,0.0,-0.40000000000000013
2014-01-19,03:00:00,Atlas,Atlante,0.0,1.0,A,2014,1.0,2014-01-19,0.0,1.0,0,2.0,1.8,1.4,0.40000000000000013,2014-01-19,1.0,0.0,3,0.6,1.2,2.4,-1.2,2,3,1,1.4,0.6000000000000001,-1.0
2014-01-25,01:30:00,Querétaro,Santos Laguna,0.0,0.0,D,2014,0.0,2014-01-25,0.0,0.0,1,0.6,1.4,2.4,-1.0,2014-01-25,0.0,0.0,1,1.0,1.6,1.8,-0.19999999999999996,2,1,-1,-0.4,-0.20000000000000018,0.5999999999999999
2014-01-25,03:30:00,Tijuana,Morelia,1.0,0.0,H,2014,1.0,2014-01-25,1.0,0.0,3,0.6,0.4,0.8,-0.4,2014-01-25,0.0,1.0,0,1.6,1.6,1.2,0.40000000000000013,2,2,0,-1.0,-1.2000000000000002,-0.3999999999999999
2014-01-25,23:00:00,Cruz Azul,Veracruz,4.0,0.0,H,2014,4.0,2014-01-25,4.0,0.0,3,2.2,1.2,0.6,0.6,2014-01-25,0.0,4.0,0,0.8,0.4,0.6,-0.19999999999999996,1,3,2,1.4000000000000001,0.7999999999999999,0.0
2014-01-26,03:00:00,Atlas,Club América,1.0,2.0,A,2014,3.0,2014-01-26,1.0,2.0,0,1.4,1.2,1.4,-0.19999999999999996,2014-01-26,2.0,1.0,3,2.0,1.6,1.2,0.40000000000000013,2,1,-1,-0.6000000000000001,-0.40000000000000013,0.19999999999999996
2014-01-26,01:00:00,Tigres UANL,Pumas UNAM,1.0,2.0,A,2014,3.0,2014-01-26,1.0,2.0,0,1.2,1.4,1.4,0.0,2014-01-26,2.0,1.0,3,0.4,0.6,1.4,-0.7999999999999999,1,2,1,0.7999999999999999,0.7999999999999999,0.0
2014-01-26,02:06:00,León,Pachuca,1.0,3.0,A,2014,4.0,2014-01-26,1.0,3.0,0,1.0,1.0,1.2,-0.19999999999999996,2014-01-26,3.0,1.0,3,1.8,1.4,0.8,0.5999999999999999,1,1,0,-0.8,-0.3999999999999999,0.3999999999999999
2014-01-26,23:00:00,Atlante,Guadalajara,1.0,1.0,D,2014,2.0,2014-01-26,1.0,1.0,1,1.2,1.2,1.8,-0.6000000000000001,2014-01-26,1.0,1.0,1,0.6,0.4,1.2,-0.7999999999999999,3,1,-2,0.6,0.7999999999999999,0.6000000000000001
2014-01-26,18:00:00,Puebla,Chiapas,2.0,3.0,A,2014,5.0,2014-01-26,2.0,3.0,0,1.2,0.6,0.8,-0.20000000000000007,2014-01-26,3.0,2.0,3,0.4,0.4,1.4,-0.9999999999999999,2,2,0,0.7999999999999999,0.19999999999999996,-0.5999999999999999
2014-01-26,18:00:00,Toluca FC,Monterrey,2.0,0.0,H,2014,2.0,2014-01-26,2.0,0.0,3,1.4,0.8,0.8,0.0,2014-01-26,0.0,2.0,0,2.0,2.0,1.0,1.0,1,1,0,-0.6000000000000001,-1.2,-0.19999999999999996
2014-02-02,18:00:00,Pumas UNAM,Tijuana,3.0,0.0,H,2014,3.0,2014-02-02,3.0,0.0,3,0.8,0.8,1.4,-0.5999999999999999,2014-02-02,0.0,3.0,0,1.0,0.6,0.8,-0.20000000000000007,2,2,0,-0.19999999999999996,0.20000000000000007,0.5999999999999999
2014-02-02,03:00:00,Chiapas,Querétaro,1.0,0.0,H,2014,1.0,2014-02-02,1.0,0.0,3,1.0,1.0,1.4,-0.3999999999999999,2014-02-02,0.0,1.0,0,0.8,1.2,1.8,-0.6000000000000001,2,2,0,0.19999999999999996,-0.19999999999999996,-0.40000000000000013
2014-02-02,01:00:00,Pachuca,Atlas,0.0,1.0,A,2014,1.0,2014-02-02,0.0,1.0,0,1.8,1.4,0.8,0.5999999999999999,2014-02-02,1.0,0.0,3,1.2,1.2,1.6,-0.40000000000000013,1,2,1,0.6000000000000001,0.19999999999999996,-0.8
2014-02-02,01:00:00,Monterrey,Tigres UANL,0.0,0.0,D,2014,0.0,2014-02-02,0.0,0.0,1,1.8,1.8,1.2,0.6000000000000001,2014-02-02,0.0,0.0,1,0.6,1.0,1.6,-0.6000000000000001,1,1,0,1.2000000000000002,0.8,-0.40000000000000013
2014-02-02,01:00:00,Guadalajara,Cruz Azul,0.0,2.0,A,2014,2.0,2014-02-02,0.0,2.0,0,0.6,0.4,1.2,-0.7999999999999999,2014-02-02,2.0,0.0,3,2.6,1.8,0.4,1.4,1,1,0,-2.0,-1.4,0.7999999999999999
2014-02-03,01:00:00,Monterrey,Club América,1.0,2.0,A,2014,3.0,2014-02-03,1.0,2.0,0,1.4,1.2,1.0,0.19999999999999996,2014-02-03,2.0,1.0,3,2.6,1.8,0.8,1.0,1,1,0,-1.2000000000000002,-0.6000000000000001,0.19999999999999996
2014-02-03,03:00:00,Chiapas,León,0.0,3.0,A,2014,3.0,2014-02-03,0.0,3.0,0,1.4,1.0,1.2,-0.19999999999999996,2014-02-03,3.0,0.0,3,0.4,0.6,1.6,-1.0,2,1,-1,0.9999999999999999,0.4,-0.40000000000000013
2014-02-03,18:00:00,Puebla,Querétaro,1.0,0.0,H,2014,1.0,2014-02-03,1.0,0.0,3,1.2,0.8,0.8,0.0,2014-02-03,0.0,1.0,0,0.8,0.8,1.4,-0.5999999999999999,2,2,0,0.3999999999999999,0.0,-0.5999999999999999
2014-02-03,18:00:00,Pumas UNAM,Pachuca,0.0,0.0,D,2014,0.0,2014-02-03,0.0,0.0,1,1.2,1.4,1.4,0.0,2014-02-03,0.0,0.0,1,1.6,1.4,1.0,0.3999999999999999,2,1,-1,-0.40000000000000013,0.0,0.3999999999999999
2014-02-03,23:00:00,Guadalajara,Tigres UANL,0.0,0.0,D,2014,0.0,2014-02-03,0.0,0.0,1,0.6,0.4,1.2,-0.7999999999999999,2014-02-03,0.0,0.0,1,0.6,0.6,1.2,-0.6,1,1,0,0.0,-0.19999999999999996,0.0
2014-02-05,02:00:00,Pachuca,Pumas UNAM,1.0,1.0,D,2014,2.0,2014-02-05,1.0,1.0,1,1.6,1.2,0.8,0.3999999999999999,2014-02-05,1.0,1.0,1,1.4,1.2,1.0,0.19999999999999996,1,2,1,0.20000000000000018,0.0,-0.19999999999999996
2014-02-05,04:00:00,Tijuana,Toluca FC,0.0,0.0,D,2014,0.0,2014-02-05,0.0,0.0,1,0.8,0.6,1.4,-0.7999999999999999,2014-02-05,0.0,0.0,1,1.8,1.0,0.6,0.4,2,1,-1,-1.0,-0.4,0.7999999999999999
2014-02-08,03:30:00,Tijuana,Tigres UANL,1.0,1.0,D,2014,2.0,2014-02-08,1.0,1.0,1,0.8,0.4,1.2,-0.7999999999999999,2014-02-08,1.0,1.0,1,0.6,0.4,1.0,-0.6,2,1,-1,0.20000000000000007,0.0,0.19999999999999996
2014-02-08,01:30:00,Querétaro,Pachuca,2.0,0.0,H,2014,2.0,2014-02-08,2.0,0.0,3,0.2,0.4,1.4,-0.9999999999999999,2014-02-08,0.0,2.0,0,1.6,1.2,0.8,0.3999999999999999,2,1,-1,-1.4000000000000001,-0.7999999999999999,0.5999999999999999
2014-02-08,23:00:00,Puebla,Club América,0.0,4.0,A,2014,4.0,2014-02-08,0.0,4.0,0,1.6,1.0,0.8,0.19999999999999996,2014-02-08,4.0,0.0,3,2.6,2.0,1.0,1.0,2,1,-1,-1.0,-1.0,-0.19999999999999996
2014-02-08,23:00:00,Cruz Azul,Veracruz,0.0,0.0,D,2014,0.0,2014-02-08,0.0,0.0,1,2.6,1.8,0.2,1.6,2014-02-08,0.0,0.0,1,0.6,0.4,1.4,-0.9999999999999999,1,3,2,2.0,1.4,-1.2
2014-02-10,03:45:00,Tijuana,Cruz Azul,0.0,0.0,D,2014,0.0,2014-02-10,0.0,0.0,1,1.0,0.6,1.2,-0.6,2014-02-10,0.0,0.0,1,2.2,1.6,0.2,1.4000000000000001,2,1,-1,-1.2000000000000002,-1.0,1.0
2014-02-10,03:00:00,Chiapas,Leones Negros GDL,1.0,1.0,D,2014,2.0,2014-02-10,1.0,1.0,1,1.2,0.8,1.6,-0.8,2014-02-10,1.0,1.0,1,1.0,1.0,1.2,-0.19999999999999996,2,3,1,0.19999999999999996,-0.19999999999999996,0.40000000000000013
2014-02-10,02:00:00,Club América,Veracruz,2.0,0.0,H,2014,2.0,2014-02-10,2.0,0.0,3,2.6,1.8,0.4,1.4,2014-02-10,0.0,2.0,0,0.6,0.4,1.4,-0.9999999999999999,1,3,2,2.0,1.4,-0.9999999999999999
2014-02-10,01:00:00,Puebla,Pumas UNAM,1.0,2.0,A,2014,3.0,2014-02-10,1.0,2.0,0,1.0,0.8,1.6,-0.8,2014-02-10,2.0,1.0,3,1.6,1.2,0.8,0.3999999999999999,2,2,0,-0.6000000000000001,-0.3999999999999999,0.8
2014-02-10,02:00:00,Morelia,Pachuca,0.0,1.0,A,2014,1.0,2014-02-10,0.0,1.0,0,1.4,1.0,0.8,0.19999999999999996,2014-02-10,1.0,0.0,3,1.0,0.8,1.0,-0.19999999999999996,2,1,-1,0.3999999999999999,0.19999999999999996,-0.19999999999999996
2014-02-11,01:00:00,Tigres UANL,Querétaro,1.0,0.0,H,2014,1.0,2014-02-11,1.0,0.0,3,0.6,0.4,1.0,-0.6,2014-02-11,0.0,1.0,0,0.8,0.6,1.0,-0.4,1,2,1,-0.20000000000000007,-0.19999999999999996,0.0
2014-02-11,02:06:00,León,Atlas,4.0,0.0,H,2014,4.0,2014-02-11,4.0,0.0,3,0.8,1.2,1.6,-0.40000000000000013,2014-02-11,0.0,4.0,0,1.2,0.8,1.2,-0.3999999999999999,1,2,1,-0.3999999999999999,0.3999999999999999,0.40000000000000013
2014-02-11,03:00:00,Chiapas,Cruz Azul,0.0,0.0,D,2014,0.0,2014-02-11,0.0,0.0,1,1.4,1.0,1.4,-0.3999999999999999,2014-02-11,0.0,0.0,1,2.2,1.4,0.0,1.4,2,1,-1,-0.8000000000000003,-0.3999999999999999,1.4
2014-02-11,03:00:00,Leones Negros GDL,Santos Laguna,1.0,1.0,D,2014,2.0,2014-02-11,1.0,1.0,1,1.0,1.0,1.0,0.0,2014-02-11,1.0,1.0,1,0.6,1.2,1.8,-0.6000000000000001,3,1,-2,0.4,-0.19999999999999996,-0.8
2014-02-11,18:00:00,Pumas UNAM,Veracruz,0.0,0.0,D,2014,0.0,2014-02-11,0.0,0.0,1,2.2,1.6,0.6,1.0,2014-02-11,0.0,0.0,1,0.6,0.4,1.6,-1.2000000000000002,2,3,1,1.6,1.2000000000000002,-1.0
2014-02-15,01:30:00,Morelia,Club América,1.0,0.0,H,2014,1.0,2014-02-15,1.0,0.0,3,1.2,1.0,1.0,0.0,2014-02-15,0.0,1.0,0,3.0,2.2,0.4,1.8000000000000003,2,1,-1,-1.8,-1.2000000000000002,0.6
2014-02-15,03:30:00,Santos Laguna,Tijuana,3.0,2.0,H,2014,5.0,2014-02-15,3.0,2.0,3,0.8,1.0,1.4,-0.3999999999999999,2014-02-15,2.0,3.0,0,1.2,0.4,0.8,-0.4,1,2,1,-0.3999999999999999,0.6,0.5999999999999999
2014-02-15,23:00:00,Cruz Azul,Puebla,1.0,0.0,H,2014,1.0,2014-02-15,1.0,0.0,3,1.8,1.2,0.0,1.2,2014-02-15,0.0,1.0,0,0.8,0.8,1.8,-1.0,1,2,1,1.0,0.3999999999999999,-1.8
2014-02-15,23:00:00,Veracruz,Toluca FC,0.0,3.0,A,2014,3.0,2014-02-15,0.0,3.0,0,0.6,0.2,1.4,-1.2,2014-02-15,3.0,0.0,3,2.0,1.0,0.2,0.8,3,1,-2,-1.4,-0.8,1.2
2014-02-16,23:00:00,Guadalajara,Querétaro,2.0,1.0,H,2014,3.0,2014-02-16,2.0,1.0,3,0.8,0.4,0.8,-0.4,2014-02-16,1.0,2.0,0,0.8,0.4,0.6,-0.19999999999999996,1,2,1,0.0,0.0,0.20000000000000007
2014-02-16,03:00:00,Chiapas,Tigres UANL,0.0,0.0,D,2014,0.0,2014-02-16,0.0,0.0,1,1.6,1.0,1.2,-0.19999999999999996,2014-02-16,0.0,0.0,1,1.2,0.6,0.6,0.0,2,1,-1,0.40000000000000013,0.4,0.6
2014-02-16,01:00:00,Pachuca,Atlante,0.0,1.0,A,2014,1.0,2014-02-16,0.0,1.0,0,1.0,0.4,0.8,-0.4,2014-02-16,1.0,0.0,3,1.4,1.2,1.4,-0.19999999999999996,1,3,2,-0.3999999999999999,-0.7999999999999999,-0.5999999999999999
2014-02-16,01:00:00,Monterrey,León,0.0,2.0,A,2014,2.0,2014-02-16,0.0,2.0,0,1.4,1.2,1.0,0.19999999999999996,2014-02-16,2.0,0.0,3,1.2,1.8,1.4,0.40000000000000013,1,1,0,0.19999999999999996,-0.6000000000000001,-0.3999999999999999
2014-02-16,18:00:00,Pumas UNAM,Atlas,1.0,1.0,D,2014,2.0,2014-02-16,1.0,1.0,1,1.8,1.2,0.4,0.7999999999999999,2014-02-16,1.0,1.0,1,0.6,0.4,1.8,-1.4,2,2,0,1.2000000000000002,0.7999999999999999,-1.4
2014-02-22,01:30:00,Querétaro,Cruz Azul,1.0,3.0,A,2014,4.0,2014-02-22,1.0,3.0,0,0.6,0.6,1.0,-0.4,2014-02-22,3.0,1.0,3,1.8,0.6,0.0,0.6,2,1,-1,-1.2000000000000002,0.0,1.0
2014-02-22,03:30:00,Tijuana,Chiapas,0.0,3.0,A,2014,3.0,2014-02-22,0.0,3.0,0,0.6,0.6,1.4,-0.7999999999999999,2014-02-22,3.0,0.0,3,1.2,0.4,0.8,-0.4,2,2,0,-0.6,0.19999999999999996,0.5999999999999999
2014-02-22,23:00:00,Club América,Pumas UNAM,1.0,3.0,A,2014,4.0,2014-02-22,1.0,3.0,0,2.4,2.0,0.6,1.4,2014-02-22,3.0,1.0,3,1.4,0.8,0.6,0.20000000000000007,1,2,1,1.0,1.2,0.0
2014-02-23,01:00:00,Pachuca,Morelia,3.0,0.0,H,2014,3.0,2014-02-23,3.0,0.0,3,1.0,0.4,0.8,-0.4,2014-02-23,0.0,3.0,0,1.8,1.0,0.6,0.4,1,2,1,-0.8,-0.6,0.20000000000000007
2014-02-23,01:00:00,Tigres UANL,Veracruz,1.0,0.0,H,2014,1.0,2014-02-23,1.0,0.0,3,1.4,0.4,0.2,0.2,2014-02-23,0.0,1.0,0,0.4,0.0,1.8,-1.8,1,3,2,0.9999999999999999,0.4,-1.6
2014-02-23,02:06:00,León,Santos Laguna,4.0,2.0,H,2014,6.0,2014-02-23,4.0,2.0,3,1.8,2.0,0.8,1.2,2014-02-23,2.0,4.0,0,1.4,1.0,0.8,0.19999999999999996,1,1,0,0.40000000000000013,1.0,0.0
2014-02-23,03:00:00,Atlas,Monterrey,0.0,1.0,A,2014,1.0,2014-02-23,0.0,1.0,0,0.8,0.6,1.6,-1.0,2014-02-23,1.0,0.0,3,0.8,0.8,1.4,-0.5999999999999999,2,1,-1,0.0,-0.20000000000000007,0.20000000000000018
2014-02-23,18:00:00,Toluca FC,Guadalajara,1.0,0.0,H,2014,1.0,2014-02-23,1.0,0.0,3,2.6,1.6,0.0,1.6,2014-02-23,0.0,1.0,0,1.2,0.8,1.0,-0.19999999999999996,1,1,0,1.4000000000000001,0.8,-1.0
2014-02-23,23:00:00,Atlante,Puebla,0.0,0.0,D,2014,0.0,2014-02-23,0.0,0.0,1,2.0,1.0,0.6,0.4,2014-02-23,0.0,0.0,1,0.6,0.8,2.0,-1.2,3,2,-1,1.4,0.19999999999999996,-1.4
2014-03-08,03:00:00,Atlas,Chiapas,4.0,2.0,H,2014,6.0,2014-03-08,4.0,2.0,3,0.8,0.6,1.6,-1.0,2014-03-08,2.0,4.0,0,1.2,0.8,0.8,0.0,2,2,0,-0.3999999999999999,-0.20000000000000007,0.8
2014-03-08,18:00:00,Toluca FC,Pumas UNAM,2.0,1.0,H,2014,3.0,2014-03-08,2.0,1.0,3,2.6,1.6,0.0,1.6,2014-03-08,1.0,2.0,0,1.8,1.4,0.8,0.5999999999999999,1,2,1,0.8,0.20000000000000018,-0.8
2014-03-08,01:00:00,Monterrey,Santos Laguna,0.0,0.0,D,2014,0.0,2014-03-08,0.0,0.0,1,0.8,0.4,1.2,-0.7999999999999999,2014-03-08,0.0,0.0,1,1.2,1.2,1.4,-0.19999999999999996,1,1,0,-0.3999999999999999,-0.7999999999999999,-0.19999999999999996
2014-03-08,02:06:00,León,Morelia,4.0,0.0,H,2014,4.0,2014-03-08,4.0,0.0,3,2.4,2.8,1.0,1.7999999999999998,2014-03-08,0.0,4.0,0,1.2,0.6,1.0,-0.4,1,2,1,1.2,2.1999999999999997,0.0
2014-03-10,02:00:00,Toluca FC,Guadalajara,3.0,1.0,H,2014,4.0,2014-03-10,3.0,1.0,3,2.6,1.6,0.2,1.4000000000000001,2014-03-10,1.0,3.0,0,1.0,0.6,1.0,-0.4,1,1,0,1.6,1.0,-0.8
2014-03-15,01:30:00,Querétaro,Toluca FC,0.0,2.0,A,2014,2.0,2014-03-15,0.0,2.0,0,0.6,0.8,1.4,-0.5999999999999999,2014-03-15,2.0,0.0,3,2.6,1.8,0.4,1.4,2,1,-1,-2.0,-1.0,0.9999999999999999
2014-03-15,23:00:00,Cruz Azul,Tijuana,2.0,1.0,H,2014,3.0,2014-03-15,2.0,1.0,3,1.8,0.8,0.2,0.6000000000000001,2014-03-15,1.0,2.0,0,0.6,0.6,1.4,-0.7999999999999999,1,2,1,1.2000000000000002,0.20000000000000007,-1.2
2014-03-15,23:00:00,Veracruz,Atlas,0.0,1.0,A,2014,1.0,2014-03-15,0.0,1.0,0,0.4,0.0,1.2,-1.2,2014-03-15,1.0,0.0,3,1.4,1.2,1.6,-0.40000000000000013,3,2,-1,-0.9999999999999999,-1.2,-0.40000000000000013
2014-03-16,01:00:00,Santos Laguna,Pachuca,3.0,1.0,H,2014,4.0,2014-03-16,3.0,1.0,3,1.2,1.2,1.4,-0.19999999999999996,2014-03-16,1.0,3.0,0,1.4,1.0,0.8,0.19999999999999996,1,1,0,-0.19999999999999996,0.19999999999999996,0.5999999999999999
2014-03-16,01:00:00,Monterrey,Morelia,0.0,1.0,A,2014,1.0,2014-03-16,0.0,1.0,0,1.0,0.4,0.8,-0.4,2014-03-16,1.0,0.0,3,0.6,0.2,1.8,-1.6,1,2,1,0.4,0.2,-1.0
2014-03-16,18:00:00,Puebla,Tigres UANL,0.0,1.0,A,2014,1.0,2014-03-16,0.0,1.0,0,0.8,0.4,1.4,-0.9999999999999999,2014-03-16,1.0,0.0,3,1.8,0.6,0.2,0.39999999999999997,2,1,-1,-1.0,-0.19999999999999996,1.2
2014-03-16,18:00:00,Pumas UNAM,Atlante,5.0,0.0,H,2014,5.0,2014-03-16,5.0,0.0,3,1.6,1.4,1.0,0.3999999999999999,2014-03-16,0.0,5.0,0,2.2,1.0,0.4,0.6,2,3,1,-0.6000000000000001,0.3999999999999999,0.6
2014-03-16,03:00:00,Chiapas,Club América,2.0,2.0,D,2014,4.0,2014-03-16,2.0,2.0,1,1.2,1.2,1.0,0.19999999999999996,2014-03-16,2.0,2.0,1,1.8,1.8,1.0,0.8,2,1,-1,-0.6000000000000001,-0.6000000000000001,0.0
2014-03-16,23:00:00,Guadalajara,León,1.0,0.0,H,2014,1.0,2014-03-16,1.0,0.0,3,0.8,0.6,1.4,-0.7999999999999999,2014-03-16,0.0,1.0,0,3.0,3.4,0.4,3.0,1,1,0,-2.2,-2.8,0.9999999999999999
2014-03-22,01:30:00,Morelia,Santos Laguna,2.0,2.0,D,2014,4.0,2014-03-22,2.0,2.0,1,1.2,0.4,1.6,-1.2000000000000002,2014-03-22,2.0,2.0,1,1.6,1.8,1.6,0.19999999999999996,2,1,-1,-0.40000000000000013,-1.4,0.0
2014-03-22,02:30:00,Tijuana,Puebla,3.0,1.0,H,2014,4.0,2014-03-22,3.0,1.0,3,0.4,0.8,1.8,-1.0,2014-03-22,1.0,3.0,0,0.2,0.2,1.6,-1.4000000000000001,2,2,0,0.2,0.6000000000000001,0.19999999999999996
2014-03-22,23:00:00,Club América,Veracruz,0.0,0.0,D,2014,0.0,2014-03-22,0.0,0.0,1,1.4,1.8,1.2,0.6000000000000001,2014-03-22,0.0,0.0,1,0.2,0.0,1.4,-1.4,1,3,2,1.2,1.8,-0.19999999999999996
2014-03-23,18:00:00,Pumas UNAM,Monterrey,1.0,2.0,A,2014,3.0,2014-03-23,1.0,2.0,0,1.6,2.0,0.8,1.2,2014-03-23,2.0,1.0,3,0.8,0.4,1.0,-0.6,2,1,-1,0.8,1.6,-0.19999999999999996
2014-03-23,23:00:00,Atlante,Toluca FC,2.0,1.0,H,2014,3.0,2014-03-23,2.0,1.0,3,1.6,0.6,1.2,-0.6,2014-03-23,1.0,2.0,0,3.0,2.2,0.4,1.8000000000000003,3,1,-2,-1.4,-1.6,0.7999999999999999
2014-03-23,03:00:00,Atlas,Guadalajara,1.0,1.0,D,2014,2.0,2014-03-23,1.0,1.0,1,1.4,1.2,1.6,-0.40000000000000013,2014-03-23,1.0,1.0,1,1.4,0.8,1.0,-0.19999999999999996,2,1,-1,0.0,0.3999999999999999,0.6000000000000001
2014-03-23,01:00:00,Tigres UANL,Querétaro,0.0,2.0,A,2014,2.0,2014-03-23,0.0,2.0,0,2.2,0.8,0.2,0.6000000000000001,2014-03-23,2.0,0.0,3,0.6,0.8,1.6,-0.8,1,2,1,1.6,0.0,-1.4000000000000001
2014-03-23,02:06:00,León,Cruz Azul,0.0,0.0,D,2014,0.0,2014-03-23,0.0,0.0,1,2.4,2.8,0.6,2.1999999999999997,2014-03-23,0.0,0.0,1,2.2,1.2,0.4,0.7999999999999999,1,1,0,0.19999999999999973,1.5999999999999999,0.19999999999999996
2014-03-23,01:00:00,Pachuca,Chiapas,2.0,0.0,H,2014,2.0,2014-03-23,2.0,0.0,3,1.2,1.0,1.2,-0.19999999999999996,2014-03-23,0.0,2.0,0,1.2,1.4,1.2,0.19999999999999996,1,2,1,0.0,-0.3999999999999999,0.0
2014-03-29,01:30:00,Querétaro,Tijuana,2.0,1.0,H,2014,3.0,2014-03-29,2.0,1.0,3,0.6,0.8,1.6,-0.8,2014-03-29,1.0,2.0,0,0.8,1.2,1.8,-0.6000000000000001,2,2,0,-0.20000000000000007,-0.3999999999999999,-0.19999999999999996
2014-03-29,03:30:00,Santos Laguna,Pumas UNAM,2.0,1.0,H,2014,3.0,2014-03-29,2.0,1.0,3,1.6,2.0,1.8,0.19999999999999996,2014-03-29,1.0,2.0,0,1.4,2.2,1.2,1.0000000000000002,1,2,1,0.20000000000000018,-0.20000000000000018,0.6000000000000001
2014-03-29,23:00:00,Cruz Azul,Atlas,1.0,3.0,A,2014,4.0,2014-03-29,1.0,3.0,0,2.2,1.2,0.4,0.7999999999999999,2014-03-29,3.0,1.0,3,1.6,1.4,1.0,0.3999999999999999,1,2,1,0.6000000000000001,-0.19999999999999996,-0.6
2014-03-29,23:00:00,Veracruz,Pachuca,3.0,1.0,H,2014,4.0,2014-03-29,3.0,1.0,3,0.4,0.0,1.0,-1.0,2014-03-29,1.0,3.0,0,1.8,1.4,0.8,0.5999999999999999,3,1,-2,-1.4,-1.4,0.19999999999999996
2014-03-30,02:00:00,Monterrey,Atlante,3.0,2.0,H,2014,5.0,2014-03-30,3.0,2.0,3,1.4,0.6,0.8,-0.20000000000000007,2014-03-30,2.0,3.0,0,1.6,0.8,1.4,-0.5999999999999999,1,3,2,-0.20000000000000018,-0.20000000000000007,-0.5999999999999999
2014-03-30,04:00:00,Chiapas,Morelia,1.0,0.0,H,2014,1.0,2014-03-30,1.0,0.0,3,1.0,1.4,1.6,-0.20000000000000018,2014-03-30,0.0,1.0,0,1.4,0.8,1.8,-1.0,2,2,0,-0.3999999999999999,0.5999999999999999,-0.19999999999999996
2014-03-30,19:00:00,Puebla,León,1.0,1.0,D,2014,2.0,2014-03-30,1.0,1.0,1,0.2,0.4,1.4,-0.9999999999999999,2014-03-30,1.0,1.0,1,2.0,2.0,0.6,1.4,2,1,-1,-1.8,-1.6,0.7999999999999999
2014-03-30,02:00:00,Toluca FC,Tigres UANL,2.0,1.0,H,2014,3.0,2014-03-30,2.0,1.0,3,2.4,1.8,0.8,1.0,2014-03-30,1.0,2.0,0,2.0,0.6,0.4,0.19999999999999996,1,1,0,0.3999999999999999,1.2000000000000002,0.4
